time,task_type,id,position,battery_time,battery_percentage,next_task,next_time
2025-03-26 08:49:50,A,IO86OUFO,"(16, 2, 2)",0 days 00:20:10,33.61,RC,2025-03-26 08:50:20
2025-03-26 08:50:20,RC,,"(16, 2, 2)",0 days 00:19:40,32.78,RC,2025-03-26 08:42:40
2025-03-26 08:42:40,RC,,"(16, 1, 2)",0 days 00:19:20,32.22,RC,2025-03-26 08:42:00
2025-03-26 08:42:00,RC,,"(20, 1, 2)",0 days 00:18:00,30.0,RC,2025-03-26 08:46:40
2025-03-26 08:46:40,RC,,"(20, 15, 2)",0 days 00:13:20,22.22,RC,2025-03-26 08:49:20
2025-03-26 08:49:20,RC,,"(28, 15, 2)",0 days 00:10:40,17.78,RC,2025-03-26 08:50:00
2025-03-26 08:50:00,RC,,"(28, 15, 0)",0 days 00:10:00,16.67,PO,2025-03-26 09:03:30
2025-03-26 09:03:30,PO,,"(28, 15, 0)",0 days 00:37:00,61.67,PO,2025-03-26 09:06:30
2025-03-26 09:06:30,PO,,"(28, 24, 0)",0 days 00:34:00,56.67,PO,2025-03-26 09:13:50
2025-03-26 09:13:50,PO,,"(6, 24, 0)",0 days 00:26:40,44.44,PO,2025-03-26 09:14:10
2025-03-26 09:14:10,PO,,"(6, 25, 0)",0 days 00:26:20,43.89,D,2025-03-26 09:14:40
2025-03-26 09:14:40,D,HW5IM51W,"(6, 25, 0)",0 days 00:25:50,43.06,D,2025-03-26 09:15:00
2025-03-26 09:15:00,D,HW5IM51W,"(6, 24, 0)",0 days 00:25:30,42.5,D,2025-03-26 09:19:40
2025-03-26 09:19:40,D,HW5IM51W,"(20, 24, 0)",0 days 00:20:50,34.72,D,2025-03-26 09:21:00
2025-03-26 09:21:00,D,HW5IM51W,"(20, 28, 0)",0 days 00:19:30,32.5,D,2025-03-26 09:23:40
2025-03-26 09:23:40,D,HW5IM51W,"(28, 28, 0)",0 days 00:16:50,28.06,RC,2025-03-26 09:24:10
2025-03-26 09:24:10,RC,,"(28, 28, 0)",0 days 00:16:20,27.22,RC,2025-03-26 09:28:30
2025-03-26 09:28:30,RC,,"(28, 15, 0)",0 days 00:12:00,20.0,PO,2025-03-26 09:47:40
2025-03-26 09:47:40,PO,,"(28, 15, 0)",0 days 00:50:20,83.89,PO,2025-03-26 09:52:00
2025-03-26 09:52:00,PO,,"(28, 2, 0)",0 days 00:46:00,76.67,PO,2025-03-26 09:52:20
2025-03-26 09:52:20,PO,,"(27, 2, 0)",0 days 00:45:40,76.11,PO,2025-03-26 09:52:40
2025-03-26 09:52:40,PO,,"(27, 1, 0)",0 days 00:45:20,75.56,PO,2025-03-26 10:01:20
2025-03-26 10:01:20,PO,,"(1, 1, 0)",0 days 00:36:40,61.11,PO,2025-03-26 10:02:40
2025-03-26 10:02:40,PO,,"(1, 5, 0)",0 days 00:35:20,58.89,PO,2025-03-26 10:03:00
2025-03-26 10:03:00,PO,,"(1, 5, 1)",0 days 00:35:00,58.33,PO,2025-03-26 10:03:20
2025-03-26 10:03:20,PO,,"(2, 5, 1)",0 days 00:34:40,57.78,D,2025-03-26 10:03:50
2025-03-26 10:03:50,D,XL5Z808H,"(2, 5, 1)",0 days 00:34:10,56.94,D,2025-03-26 10:04:10
2025-03-26 10:04:10,D,XL5Z808H,"(1, 5, 1)",0 days 00:33:50,56.39,D,2025-03-26 10:11:50
2025-03-26 10:11:50,D,XL5Z808H,"(1, 28, 1)",0 days 00:26:10,43.61,D,2025-03-26 10:20:50
2025-03-26 10:20:50,D,XL5Z808H,"(28, 28, 1)",0 days 00:17:10,28.61,D,2025-03-26 10:21:10
2025-03-26 10:21:10,D,XL5Z808H,"(28, 28, 0)",0 days 00:16:50,28.06,RC,2025-03-26 10:21:40
2025-03-26 10:21:40,RC,,"(28, 28, 0)",0 days 00:16:20,27.22,RC,2025-03-26 10:26:00
2025-03-26 10:26:00,RC,,"(28, 15, 0)",0 days 00:12:00,20.0,,
