time,task_type,id,position,battery_time,battery_percentage,next_task,next_time
2025-03-26 08:22:50,A,NF3CNNTS,"(1, 11, 1)",0 days 00:38:30,64.17,A,2025-03-26 08:23:10
2025-03-26 08:23:10,A,NF3CNNTS,"(2, 11, 1)",0 days 00:38:10,63.61,RC,2025-03-26 08:23:40
2025-03-26 08:23:40,RC,,"(2, 11, 1)",0 days 00:37:40,62.78,RC,2025-03-26 08:24:00
2025-03-26 08:24:00,RC,,"(1, 11, 1)",0 days 00:37:20,62.22,RC,2025-03-26 08:24:40
2025-03-26 08:24:40,RC,,"(1, 13, 1)",0 days 00:36:40,61.11,RC,2025-03-26 08:28:40
2025-03-26 08:28:40,RC,,"(13, 13, 1)",0 days 00:32:40,54.44,RC,2025-03-26 08:30:40
2025-03-26 08:30:40,RC,,"(13, 7, 1)",0 days 00:30:40,51.11,RC,2025-03-26 08:31:00
2025-03-26 08:31:00,RC,,"(14, 7, 1)",0 days 00:30:20,50.56,RC,2025-03-26 08:31:20
2025-03-26 08:31:20,RC,,"(14, 7, 0)",0 days 00:30:00,50.0,PO,2025-03-26 14:00:00
2025-03-26 14:00:00,PO,,"(14, 7, 0)",0 days 00:48:00,80.0,PO,2025-03-26 14:02:00
2025-03-26 14:02:00,PO,,"(14, 1, 0)",0 days 00:46:00,76.67,PO,2025-03-26 14:06:20
2025-03-26 14:06:20,PO,,"(1, 1, 0)",0 days 00:41:40,69.44,PO,2025-03-26 14:08:00
2025-03-26 14:08:00,PO,,"(1, 6, 0)",0 days 00:40:00,66.67,PO,2025-03-26 14:08:20
2025-03-26 14:08:20,PO,,"(2, 6, 0)",0 days 00:39:40,66.11,D,2025-03-26 14:08:50
2025-03-26 14:08:50,D,ECRM4UAB,"(2, 6, 0)",0 days 00:39:10,65.28,D,2025-03-26 14:09:10
2025-03-26 14:09:10,D,ECRM4UAB,"(1, 6, 0)",0 days 00:38:50,64.72,D,2025-03-26 14:11:50
2025-03-26 14:11:50,D,ECRM4UAB,"(1, 14, 0)",0 days 00:36:10,60.28,D,2025-03-26 14:16:10
2025-03-26 14:16:10,D,ECRM4UAB,"(14, 14, 0)",0 days 00:31:50,53.06,RC,2025-03-26 14:16:40
2025-03-26 14:16:40,RC,,"(14, 14, 0)",0 days 00:31:20,52.22,RC,2025-03-26 14:19:00
2025-03-26 14:19:00,RC,,"(14, 7, 0)",0 days 00:29:00,48.33,PO,2025-03-26 14:22:40
2025-03-26 14:22:40,PO,,"(14, 7, 0)",0 days 00:29:00,48.33,PO,2025-03-26 14:24:40
2025-03-26 14:24:40,PO,,"(14, 13, 0)",0 days 00:27:00,45.0,PO,2025-03-26 14:27:20
2025-03-26 14:27:20,PO,,"(6, 13, 0)",0 days 00:24:20,40.56,PO,2025-03-26 14:27:40
2025-03-26 14:27:40,PO,,"(6, 13, 1)",0 days 00:24:00,40.0,PO,2025-03-26 14:28:00
2025-03-26 14:28:00,PO,,"(6, 12, 1)",0 days 00:23:40,39.44,D,2025-03-26 14:28:30
2025-03-26 14:28:30,D,MB04NV6Z,"(6, 12, 1)",0 days 00:23:10,38.61,D,2025-03-26 14:29:10
2025-03-26 14:29:10,D,MB04NV6Z,"(6, 14, 1)",0 days 00:22:30,37.5,D,2025-03-26 14:31:50
2025-03-26 14:31:50,D,MB04NV6Z,"(14, 14, 1)",0 days 00:19:50,33.06,D,2025-03-26 14:32:10
2025-03-26 14:32:10,D,MB04NV6Z,"(14, 14, 0)",0 days 00:19:30,32.5,RC,2025-03-26 14:32:40
2025-03-26 14:32:40,RC,,"(14, 14, 0)",0 days 00:19:00,31.67,RC,2025-03-26 14:35:00
2025-03-26 14:35:00,RC,,"(14, 7, 0)",0 days 00:16:40,27.78,,
